username,profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
iremoyenage,True,True,304,424,1.3901639344262295,1803,False,False,False,False,0,30.36,52.0,9.0,11.568203548232255,133.82333333333332,0.3344483701051401,1.96,10.0,0.0,2.9788140816998525,8.873333333333333,1.612990962790601,390971.04166666674,2568264.0,253.0,609751.1139571961,371796420972.0417,2.391649494764077,True
niko_jordy,True,True,2134,482,0.2257611241217799,41,False,False,False,False,10,39.48,70.0,9.0,13.862779903997131,192.17666666666665,0.1658446195028104,1.12,5.0,0.0,1.4809906594348707,2.1933333333333334,1.2830707965276944,2235431.291666666,10264338.0,161361.0,2342415.4251375813,5486910023922.477,1.9693689233845255,True
aleeurru,True,False,491,547,1.1117886178861789,325,False,False,False,False,6,69.56,103.0,38.0,18.27128895289,333.84,0.24760511618308045,2.48,10.0,1.0,2.103964511741266,4.426666666666667,2.0832452871641096,538901.375,6573071.0,55847.0,1343579.007595201,1805204549650.5051,4.054134476580162,True
sesperta,True,True,521,16057,30.760536398467437,50,False,False,True,False,26,432.36,1371.0,101.0,323.5632189644965,104693.15666666666,1.6430520685873982,18.04,147.0,0.0,31.930236453869238,1019.5400000000003,3.0903916125550346,421332.95833333326,2289312.0,9822.0,614832.3021480332,378018759764.6504,1.9062181280959452,True
lisagarganii,True,True,369,2885,7.797297297297297,485,False,False,True,False,15,263.16,542.0,158.0,92.2160868106355,8503.806666666667,1.3878170273879025,5.88,29.0,0.0,6.313477647065839,39.86,2.176764266076441,1734133.625,10447140.0,166003.0,2112876.8502691714,4464248584403.375,3.0743272942029938,True
benedettacerini,True,True,217,1446,6.63302752293578,499,False,False,True,False,12,110.64,186.0,21.0,41.48079877083693,1720.656666666667,0.06424058309704339,2.0,7.0,0.0,1.914854215512676,3.6666666666666665,0.8358437175305181,381183.20833333326,2145237.0,29410.0,461447.80790633673,212934079421.56345,2.6659080678170044,True
fitbakeryit,True,True,1156,50407,43.56698357821953,1217,False,False,False,False,16,1209.44,1937.0,601.0,343.69439913970086,118125.84,0.206434975738566,108.08,190.0,60.0,33.09194262455238,1095.0766666666666,0.5479844257375327,126310.58333333331,259260.0,62212.0,56841.051263047615,3230905108.688406,0.9583588593333064,True
mentanaf_official,True,True,2839,1982,0.6978873239436619,1179,False,False,True,False,6,177.32,373.0,66.0,78.53646711347962,6167.9766666666665,0.8582568249954443,3.04,9.0,0.0,2.6057628441590768,6.79,1.0802475608290152,554742.0416666665,2483990.0,42523.0,518529.6980085367,268873047716.8243,2.398540026586009,True
alessio.zucchelli,True,True,491,509,1.0345528455284554,201,False,False,False,False,0,38.72,60.0,13.0,12.755783002230793,162.71,-0.2825549326045473,1.64,7.0,0.0,2.3072349974229613,5.323333333333333,1.0946291000610036,534366.125,2657772.0,14911.0,650316.7378495893,422911859527.3315,1.874243329328211,True
vittoriahyde,True,True,3737,78879,21.10192616372392,722,False,False,False,False,4,507.04,1216.0,64.0,253.81792686884828,64423.54,0.9435097451843616,22.08,62.0,0.0,15.228591530407533,231.91,0.8359585071901162,115790.45833333331,440792.0,170.0,99934.062856674,9986816919.041668,1.4998823720495522,True
henry_ives_hplus,True,True,2028,9859,4.8590438639724,890,False,False,True,False,1,131.52,293.0,42.0,70.61581503695425,4986.593333333333,0.8448028788597538,9.48,34.0,0.0,7.9849859110708525,63.76000000000001,1.4324746433806432,995964.5416666665,2530619.0,103442.0,800988.0431902991,641581845333.8243,0.6120474589296775,True
vscrd,True,False,2,61982,20660.666666666668,249,False,False,False,False,1,4861.84,8967.0,1942.0,2009.3923351766489,4037657.556666666,0.5739033291795237,8.16,22.0,0.0,5.071817557181383,25.72333333333333,0.5598547980069589,316061.58333333326,2603397.0,62.0,592804.4367087327,351417100181.5579,2.8855258939662964,True
culturapositiva,True,True,4,3349619,669923.8,882,False,False,False,False,0,182267.24,291776.0,121290.0,41269.351000752766,1703159332.0233333,1.1701130409585574,991.28,6634.0,221.0,1299.8795944240376,1689686.9600000004,3.5499159554368247,43277.208333333336,57722.0,30357.0,9040.241353930704,81725963.73731884,0.11349479875578775,True
kayla_itsines,True,True,484,11985227,24711.80824742268,9170,False,True,True,False,8,53121.24,183476.0,9653.0,44891.58376511125,2015254292.9400003,1.6886655653282814,233.96,602.0,27.0,149.91316375377667,22473.956666666665,1.0230782274116608,34045.125,150030.0,10800.0,30793.164620277686,948218987.3315216,2.6004253475579917,True
max.raspanti,True,False,328,254,0.7720364741641338,12,False,False,False,False,0,11.583333333333336,26.0,1.0,6.74817596005608,45.53787878787879,0.7187116816529826,0.4166666666666667,3.0,0.0,0.996204919895622,0.9924242424242424,1.9675015016412687,4795907.2727272725,17460273.0,47.0,6751195.850892715,45578645417111.02,0.921731796605776,True
martinagargani,True,True,1042,959,0.9194630872483222,394,False,False,True,False,5,105.88,157.0,46.0,27.59426268870639,761.4433333333334,-0.4983012948537687,2.72,15.0,0.0,3.657412564459561,13.376666666666665,1.89249211229906,1298602.125,7105639.0,28342.0,1767617.6295738288,3124472084380.201,1.8012011737944802,True
gennarospiertoreal,True,False,999,1180,1.18,106,False,False,True,False,7,46.28,103.0,3.0,21.44667806444625,459.96,0.7157973794935191,0.84,4.0,0.0,1.106044001535804,1.2233333333333334,1.0747342160812206,472015.25,1835054.0,79366.0,453666.8861085334,205813643551.41306,1.6150304166531095,True
marica_blg,True,False,312,318,1.0159744408945688,97,False,False,False,False,0,39.8,76.0,15.0,15.49193338482967,240.0,0.6330182637353557,1.8,10.0,0.0,2.041241452319315,4.166666666666667,2.646000000000001,2065290.5,5003444.0,183811.0,1258287.853043347,1583288321116.4348,0.7296063631000339,True
emmawatson,True,False,31,53523714,1672616.0625,194,False,True,False,False,3,1772598.4,4109957.0,325431.0,951497.2904096994,905347093657.0,0.595962202791954,5885.8,35215.0,584.0,6972.090199502585,48610041.75,3.1433785856082057,377266.41666666674,4727143.0,120.0,1000385.4659722928,1000771080528.6012,3.7345971727708935,True
soundbuff,True,True,83,37364,444.80952380952385,232,False,False,True,False,0,3093.28,5629.0,1076.0,1008.627926112168,1017330.2933333331,0.22390507114386612,4.72,15.0,0.0,4.267317658670374,18.21,1.0084026937053991,45048.25,83765.0,10777.0,24872.60011101792,618646236.2826087,0.002806214358721909,True
neon_mag,True,True,50,34961,685.5098039215686,1910,False,True,True,False,19,777.88,3467.0,77.0,811.1298354764174,657931.6099999999,1.8523098944621017,6.2,26.0,0.0,7.18215380880508,51.58333333333334,1.1721949429859295,87214.91666666669,271320.0,5204.0,55331.56880661752,3061582506.601449,1.4081987507393865,True
berta,True,True,13,2739022,195644.42857142855,3438,False,True,True,False,9,36554.2,84091.0,12654.0,15136.37813349019,229109943.0,1.1780050495796537,125.96,410.0,41.0,74.91021292187067,5611.54,2.2427032183028546,103452.95833333331,246645.0,36081.0,45793.14717526609,2097012328.21558,1.6260901052285812,True
tuscamo,True,True,7499,2059,0.2745333333333333,657,False,False,True,False,3,98.96,167.0,63.0,27.715038035935173,768.1233333333333,0.8445201997708558,0.92,5.0,0.0,1.2884098726725126,1.66,1.5822109375293365,144293.45833333337,833262.0,131.0,193515.45275517835,37448230455.041664,2.003883945713092,True
federicomorgante,True,True,2179,731,0.3353211009174312,149,False,False,False,False,8,58.88,133.0,29.0,21.71658352503911,471.61,1.5615513779128136,4.44,16.0,0.0,4.528428719397785,20.506666666666664,1.34690798006156,1634191.583333333,7962678.0,333.0,1970564.0779902702,3883122785465.645,1.9542416279315664,True
tatuarnoesgratis,True,True,277,283,1.0179856115107917,60,False,False,False,False,1,46.4,66.0,29.0,10.74321491298888,115.41666666666669,0.33159269955956755,1.32,5.0,0.0,1.4059397805975429,1.9766666666666663,1.1574315522879008,320513.0,1030698.0,50.0,341307.37972658325,116490727455.82608,0.6557852237838822,True
sofiacarson,True,True,1352,15426091,11401.39763488544,1465,False,True,True,False,17,311615.6,486140.0,103599.0,110215.9544526865,12147556615.916666,-0.299688593056396,897.96,1560.0,383.0,289.74320239365983,83951.12333333334,0.14603807835760416,100922.58333333331,428346.0,2414.0,128440.87607649328,16497058647.297104,1.607547598085962,True
takochef_hannibal,True,True,575,981,1.703125,50,False,False,False,False,0,32.2,63.0,14.0,12.913171570144955,166.75,0.7660326597677641,0.44,2.0,0.0,0.6506407098647712,0.4233333333333333,1.151653135257518,323789.875,1297193.0,20500.0,285267.8127147727,81377724971.07065,1.7547402025701495,True
desiremingardi,True,False,496,346,0.6961770623742455,28,False,False,False,False,2,54.16,95.0,31.0,16.183015788165072,261.89,0.6721679108868641,1.36,11.0,0.0,2.233830790368868,4.99,3.3591402155393864,1235637.083333333,10129865.0,53177.0,2627128.0172525137,6901801619033.122,2.8166281867812697,True
moonsub,True,True,617,7433,12.027508090614885,2701,False,False,False,False,7,193.48,345.0,118.0,65.98555397458851,4354.093333333333,1.1873545344828345,7.84,62.0,0.0,12.976517252329302,168.39,3.2433537663219902,141195.45833333337,680297.0,1.0,179201.09416566655,32113032150.1721,1.3429718469225544,True
citimattia,True,True,167,216,1.2857142857142858,40,False,False,False,False,0,31.6,61.0,12.0,11.015141094572202,121.33333333333331,0.9383345788262304,0.52,2.0,0.0,0.7702813338860895,0.5933333333333334,1.0486832958939325,605290.0833333335,3008491.0,471.0,759952.0203235898,577527073193.9058,1.6236541233150217,True
nikaan150,True,True,994,1115,1.120603015075377,962,False,False,False,False,25,64.88,91.0,38.0,12.669911864992065,160.52666666666667,0.08903020319967801,2.16,8.0,1.0,1.572683481611393,2.473333333333333,2.0925796166160904,597877.375,1841632.0,80593.0,478566.9368963254,229026313090.3315,1.0703867979568098,True
brigantiband_official,True,True,544,1240,2.2752293577981653,149,False,False,False,False,8,12.24,28.0,2.0,7.545859791965393,56.94,0.6187671430847969,0.44,2.0,0.0,0.6506407098647712,0.4233333333333333,1.151653135257518,444677.45833333326,2121889.0,16772.0,542897.8609339024,294738087406.6069,1.9461203762286008,True
elisabetta_vacca,True,True,685,528,0.7696793002915452,403,False,False,False,False,0,44.24,74.0,23.0,14.995221461074411,224.85666666666665,0.3868715203208729,1.28,3.0,0.0,1.1733143937865358,1.3766666666666667,0.2289862353192981,2160251.0,9919370.0,202741.0,2853494.3909354983,8142430239100.348,1.7279660073655494,True
lorenzocuscusa,True,True,611,769,1.2565359477124185,178,False,False,False,False,8,51.68,76.0,16.0,15.566309774638304,242.31,-0.11991930369735992,4.4,18.0,0.0,5.787918451395112,33.5,1.3035734460252375,1085995.375,6713324.0,71483.0,1364778.783388971,1862621127588.6797,3.0713473262879014,True
nybucketlist,True,True,202,705004,3472.926108374384,1151,False,False,True,False,21,16678.4,34794.0,4362.0,8643.133117297994,74703750.08333333,0.40673189742052335,918.36,5787.0,43.0,1192.5985941072825,1422291.406666667,2.9833248873103058,82424.125,208073.0,17667.0,44581.151001694314,1987479024.635869,1.0358962467884365,True
_martin.sfx_,True,True,1087,1158,1.0643382352941178,440,False,False,False,False,5,140.2,444.0,51.0,85.11560765609717,7244.666666666666,2.002955797084913,3.96,12.0,0.0,3.7691732073051063,14.206666666666665,0.6988057428869986,171704.58333333337,1555840.0,138.0,407038.6990313368,165680502509.1232,2.5025115254660166,True
ale_baglini,True,True,2847,873,0.3065308988764045,391,False,False,True,False,4,44.2,60.0,27.0,8.563488385776754,73.33333333333333,-0.02364695569350667,1.08,4.0,0.0,1.3515423288475528,1.8266666666666669,0.9898562547466532,383082.29166666674,1504540.0,72938.0,343847.6696725733,118231219939.25905,1.9278842877290523,True
marcomontemagno,True,True,303,514731,1693.1940789473686,1432,False,True,False,False,7,2840.8,10061.0,223.0,2131.305839933193,4542464.583333333,1.6625770538845652,39.12,163.0,2.0,33.0533911522958,1092.5266666666666,2.124811690919074,71146.58333333331,272396.0,4692.0,63174.847430119225,3991061347.8188405,1.5944673293299505,True
fit_cello,True,True,487,80512,164.98360655737704,651,False,False,False,False,22,1640.8,3581.0,461.0,853.0193432742308,727642.0,0.6588208476848961,51.24,113.0,7.0,31.500370368193032,992.2733333333333,0.29380944137582443,294524.75,1017046.0,78096.0,216380.88661517578,46820688092.36957,1.814534381484348,True
maurizio_chissenefood,True,True,2797,75057,26.825232308791996,2791,False,True,True,False,29,2004.8,5527.0,670.0,1170.008974324556,1368920.9999999998,1.4978776603041666,53.4,152.0,6.0,44.99629614386796,2024.6666666666665,1.004051488392385,144307.91666666663,260649.0,82584.0,57284.79480244273,3281547715.557971,0.4519918615769489,True
sferaebbasta,True,False,255,3166849,12370.50390625,302,False,True,True,False,3,324932.92,543437.0,217730.0,76270.38308867559,5817171336.493335,1.4115458970814383,2297.64,7581.0,0.0,1803.3137063010788,3251940.3233333337,1.6711921783022703,274871.20833333326,605607.0,79510.0,159165.82925145252,25333761201.302536,0.7235761222659853,True
stefanialopez6,True,False,205,264,1.2815533980582523,78,False,False,True,False,4,93.88,1292.0,17.0,249.99871999672317,62499.35999999999,4.67091750681641,2.28,15.0,0.0,3.4219877264537346,11.71,2.5771162971211776,2163447.125,9368693.0,30890.0,2403284.6406476484,5775777063972.896,1.5212149680100764,True
rynavarra,True,True,572,6253,10.912739965095987,571,False,False,True,False,12,796.8,2076.0,367.0,414.55789704213817,171858.25,1.6062703446199482,58.08,93.0,24.0,17.764477663772347,315.57666666666665,-0.07057536269995096,1017746.6666666665,3974639.0,172683.0,859186.1664637959,738200868642.7537,1.8272522951919148,True
reesewitherspoon,True,True,730,20780077,28426.917920656637,2836,False,True,False,False,12,340210.8,1217798.0,65361.0,244580.6120992286,59819675814.83333,2.115843951509613,3037.4,10880.0,854.0,2924.569142056085,8553104.666666668,1.889140847681668,86089.41666666669,214898.0,9317.0,47788.09065475975,2283701608.427536,0.8921777496192204,True
giujek,True,True,764,979,1.2797385620915032,331,False,False,True,False,13,136.2,210.0,77.0,41.82005101224372,1748.916666666667,0.2377387683710256,2.8,14.0,0.0,3.1622776601683795,10.0,2.026861284515215,842709.25,5466675.0,3325.0,1273686.0563027721,1622276170020.1086,2.616589693179419,True
alexisrakun,True,True,490,159019,323.867617107943,849,False,False,True,False,10,13071.88,22282.0,4830.0,4335.565883096077,18797131.526666667,0.18803791900224864,581.48,1392.0,81.0,329.8416438232141,108795.51,0.7055092386198601,471583.04166666674,1201050.0,79943.0,327328.37821932556,107143867187.69383,0.5898248320061751,True
monikasiegenthaler,True,False,292,717,2.4470989761092152,1812,False,False,True,False,5,60.08,91.0,36.0,16.095858680625483,259.07666666666665,0.4683660861051161,1.32,7.0,0.0,2.17408984788271,4.726666666666667,1.6399140186443495,109362.04166666669,2077331.0,23.0,420981.1033569166,177225089383.60687,4.524194682159502,True
caterina_rallo,True,False,1119,503,0.4491071428571429,16,False,False,True,False,0,23.375,37.0,14.0,7.116881339463234,50.65,0.66173889068914,1.125,5.0,0.0,1.6278820596099706,2.65,1.2299781197364423,2478412.533333333,13132571.0,86415.0,3261125.304629827,10634938252496.98,2.608983744831175,True
conoscounposto,True,True,749,79924,106.56533333333331,2802,False,False,False,False,7,2575.24,4965.0,856.0,1067.8985704020147,1140407.356666667,0.6068879063469536,31.56,157.0,0.0,37.25148766604272,1387.6733333333332,2.459527725724001,118708.125,344460.0,73140.0,60205.39753522935,3624689892.375,2.4623638950201667,True
igerstoscana,True,True,561,63226,112.5017793594306,2096,False,False,False,False,0,983.76,5377.0,59.0,1310.1915025420265,1716601.7733333332,1.8340822892664543,7.32,36.0,0.0,9.432744386797866,88.97666666666666,1.5737242163893101,907559.875,5976905.0,14988.0,1315039.292995537,1729328342122.2012,2.7706948932116897,True
valentina_ciotola,True,True,3611,28652,7.932447397563678,4411,False,False,True,False,5,277.64,527.0,123.0,96.8499182584408,9379.906666666666,0.6453908296659601,8.68,21.0,2.0,5.169784005803981,26.72666666666667,0.7154585505528944,346362.41666666674,766023.0,89970.0,217078.29976139282,47122988227.297104,0.5677728644494048,True
domenech93,True,True,584,1064,1.8188034188034188,112,False,False,True,False,4,99.72,175.0,55.0,29.910310373960794,894.6266666666667,0.8039715099821554,4.56,18.0,0.0,4.8138688529428535,23.173333333333336,1.0678836140680663,1425720.958333333,5698915.0,175455.0,1421325.7382877646,2020166854319.2595,1.642804646013646,True
rugbylivorno1931,True,True,377,227,0.6005291005291006,21,False,False,False,False,2,59.0,105.0,23.0,23.86210384689497,569.4,0.08728747553929915,0.4761904761904762,5.0,0.0,1.2497618820818477,1.5619047619047621,2.8112467488743955,109464.6,962563.0,18.0,227818.7553548007,51901385291.41053,2.866872083365541,True
pablo_alvarez3,True,True,787,835,1.0596446700507614,93,False,False,True,False,4,237.88,302.0,183.0,23.479281647160047,551.2766666666666,0.21282701505562487,8.8,18.0,3.0,4.102844541697057,16.833333333333332,0.4640222936523808,2836862.583333333,14773645.0,342383.0,2951911.8375106007,8713783496435.21,2.916383259363921,True
francesca_loiacono91,True,True,732,1401,1.911323328785812,140,False,False,True,False,7,201.28,504.0,53.0,135.65136686865094,18401.29333333333,0.8642967502732914,9.0,27.0,0.0,6.794605703546503,46.16666666666666,1.1160039339382073,1893987.75,10712412.0,15193.0,2880839.1382931746,8299234140721.762,2.3630237531175418,True
mbettinsoli,True,True,1544,789,0.5106796116504855,143,False,False,False,False,0,128.84,177.0,78.0,23.467495250523292,550.7233333333334,-0.17058114599918642,6.12,19.0,1.0,4.275121830622687,18.276666666666664,1.5549805051962795,3060306.916666666,7172856.0,159757.0,2186780.2119780127,4782007695498.602,0.3951506409630744,True
lauracomolli,True,True,965,452883,468.82298136645966,7443,False,True,False,False,30,9114.04,14536.0,3474.0,2684.920862893355,7208800.04,0.1274235671062017,122.96,182.0,59.0,37.681206633192275,1419.8733333333332,-0.021854683253450042,79245.70833333331,184454.0,18203.0,36660.37274707815,1343982929.95471,0.6710564970139801,True
raquelbeltran01,True,True,3082,1028,0.3334414531300681,34,False,False,False,False,13,184.92,269.0,128.0,30.804382805049023,948.91,0.4680482311289485,15.2,32.0,2.0,8.717797887081348,76.0,0.17576388339057805,2566381.208333333,8487261.0,266344.0,2683693.525094537,7202210936634.347,1.2008785031609557,True
mysterybox_radioeco,True,True,268,101,0.3754646840148699,15,False,False,True,False,10,22.93333333333333,36.0,9.0,7.986297789398563,63.780952380952385,-0.09876135841872946,1.0666666666666669,4.0,0.0,1.6676187756655838,2.7809523809523813,1.0396090408881802,1141174.357142857,3568580.0,536.0,1052795.6136452644,1108378604110.7087,0.9399590201298991,True
valemartu,True,True,1881,2180,1.1583421891604675,710,False,False,False,False,10,145.92,282.0,39.0,71.76984046241152,5150.91,0.3705917522326162,6.76,27.0,0.0,6.456779382943171,41.69000000000001,1.7546570621065132,954829.5,5502154.0,80260.0,1413860.421297938,1999001290912.7827,2.425140196679404,True
mauriceyip,True,True,1333,2723,2.0412293853073464,1269,False,False,True,False,32,198.44,285.0,120.0,44.496329436632564,1979.9233333333332,-0.1620480076442329,5.16,20.0,0.0,5.304714883949939,28.14,1.3428615093769458,788316.375,4229583.0,80132.0,1055398.3445996284,1113865665783.636,1.9034081145173531,True
underarmourita,True,True,206,39228,189.5072463768116,543,False,True,True,False,4,443.76,1235.0,137.0,305.46389311995614,93308.19,1.2964117407615439,2.2,9.0,0.0,2.8431203515386634,8.083333333333334,1.281222239760108,223376.375,1220615.0,73938.0,223767.8136811366,50072034439.63587,3.8804727695802206,True
annalisalupo,True,True,485,1717,3.5329218106995883,2859,False,False,True,False,7,53.2,146.0,19.0,28.91654658956817,836.1666666666667,1.4459993454615774,1.28,4.0,0.0,1.3391539617733776,1.7933333333333332,0.5365001378926472,210151.2083333333,1054315.0,2405.0,236325.33086771995,55849662009.73731,2.2622907591043457,True
magdaknowsit,True,True,1925,10608,5.507788161993768,702,False,False,False,False,0,970.36,2590.0,360.0,472.5998025108912,223350.57333333333,1.551407522037431,32.56,159.0,1.0,31.476287371077717,990.7566666666668,2.7138585258544907,690889.7916666665,3685617.0,49007.0,859690.9408567294,739068513791.1287,2.0871726922993377,True
real_brown,True,False,1064,4305518,4042.7399061032866,4030,False,True,False,False,4,81682.52,152640.0,23941.0,35065.559058616665,1229593432.0933332,0.17129694127245002,1197.32,4175.0,370.0,937.7100529125903,879300.1433333334,2.0314955821365275,80994.66666666669,169340.0,13154.0,37741.0797139008,1424389097.9710145,0.5455882630196439,True
simonacapasso,True,True,252,1222,4.830039525691699,472,False,False,True,False,6,80.04,112.0,38.0,18.003425599961062,324.12333333333333,-0.16097315838153306,1.68,7.0,0.0,1.9519221295943132,3.81,1.1127871063828179,506188.375,3754433.0,11849.0,736665.1092460572,542675483180.5054,3.749459497564085,True
luca_felix_verzi,True,True,1643,11408,6.939172749391728,604,False,False,False,False,5,114.84,278.0,41.0,66.62874754938743,4439.39,0.9267935633658876,3.52,19.0,0.0,4.959166596650421,24.59333333333333,1.6216097403513707,104640.33333333331,1042366.0,16.0,236330.15554546766,55851942420.14492,2.9631597631193816,True
vanessa_barnini,True,True,717,725,1.00974930362117,237,False,False,False,False,1,79.84,138.0,41.0,22.879539622407908,523.4733333333334,0.5110083154104118,5.24,16.0,0.0,4.6303347611160905,21.44,0.5967885171678607,1789395.458333333,5376287.0,120203.0,1614146.246703945,2605468105748.433,0.8702102717502574,True
simone.tidona,True,True,589,775,1.3135593220338984,170,False,False,True,False,2,157.08,207.0,95.0,31.76203184096802,1008.8266666666667,-0.21401612443989065,2.44,13.0,0.0,2.5832795693330084,6.673333333333334,2.771380897582873,1019056.5,7531429.0,1818.0,1782306.782054869,3176617465358.7827,2.534679227949681,True
dronelaunch,True,True,1463,29094,19.87295081967213,1061,False,False,True,False,0,189.56,396.0,86.0,70.46635130802977,4965.506666666666,1.3020597307581177,2.8,5.0,0.0,1.4719601443879744,2.1666666666666665,0.03200193439760979,131777.33333333337,274055.0,52912.0,68018.25309408508,4626482753.971014,0.7367464413145653,True
hipdem,True,True,681,70258,103.01759530791789,2349,False,False,False,False,56,5898.16,15851.0,1355.0,3082.469135828181,9501615.973333333,1.3330248786276928,46.88,138.0,10.0,31.170659280804443,971.61,1.3338827029685791,74564.58333333331,198646.0,6083.0,46742.088419526575,2184822829.8188405,0.7285750083424313,True
whoisjames_,True,False,316,1055,3.3280757097791804,43,False,False,False,False,2,145.2,187.0,89.0,29.993054751614302,899.5833333333335,-0.3338349175836089,2.28,12.0,0.0,3.2341923257592464,10.46,1.9378537875339572,1037596.1666666665,2857524.0,183007.0,638234.3438028459,407343077609.4493,1.169557163181992,True
mor_decai,True,False,643,938,1.4565217391304348,338,False,False,False,False,0,85.68,178.0,30.0,38.539719770647004,1485.31,0.8322819745484953,3.32,18.0,0.0,3.8807215823864514,15.06,2.2892951586193,2998951.25,15565312.0,174207.0,3482655.936670913,12128892373229.152,2.2235989604602757,True
tegamini,True,True,2183,90514,41.444139194139204,3123,False,False,False,False,34,2597.0,5726.0,774.0,1505.1461723035407,2265465.0,0.7721005542071558,43.92,121.0,9.0,26.515592896759195,703.0766666666667,0.8620822137165934,62253.33333333334,201974.0,14390.0,42949.013068244436,1844617723.536232,1.634706830615877,True
mentalhealthfoundation,True,True,197,79025,399.11616161616166,606,False,False,True,False,10,828.88,6306.0,120.0,1233.4539350944565,1521408.61,3.6927431284692296,18.44,118.0,0.0,27.33599580528697,747.2566666666668,2.308824216386399,160033.83333333337,612765.0,1270.0,138819.09659499038,19270741579.44928,1.4802614628918678,True
marco_campa95,True,True,231,229,0.9870689655172412,76,False,False,False,False,0,50.64,79.0,31.0,12.684899158710985,160.90666666666667,0.21649301015446867,1.4,7.0,0.0,1.8929694486000912,3.583333333333333,1.850711316840408,2658125.958333333,9695557.0,307.0,3390175.5908317794,11493290536671.605,1.2898160913146248,True
benedetta_deluca,True,True,991,32704,32.96774193548387,1072,False,False,True,False,24,1011.24,2896.0,326.0,551.1526013727959,303769.19,1.8384644996745476,71.36,187.0,15.0,43.625183858256314,1903.1566666666665,0.8929485129294522,121335.66666666669,432258.0,48386.0,92377.84292720877,8533665863.884056,2.4481759533938843,True
rebeccacaruso_,True,True,772,1125,1.4553686934023289,391,False,False,True,False,6,134.44,224.0,55.0,49.95004170835763,2495.0066666666667,-0.010701936123098964,4.2,14.0,0.0,4.681523968396046,21.91666666666667,0.9355379939434884,634606.25,1739568.0,86194.0,455885.9689227454,207832016660.63046,1.021548979037458,True
donabutterfly,True,True,662,1404,2.117647058823529,906,False,False,False,False,5,49.0,92.0,15.0,23.210988776870323,538.75,0.3717066455807685,0.72,4.0,0.0,1.0614455552060438,1.1266666666666667,1.6450842057350936,313513.66666666674,1021228.0,515.0,237667.6493830731,56485911563.27536,1.1886167320369008,True
ilsignordistruggere,True,True,162,501380,3075.950920245399,358,False,True,False,False,5,21066.44,37942.0,4510.0,6648.8535357608835,44207253.34,-0.5131344457292601,2451.72,5497.0,49.0,1534.7552063222765,2355473.543333333,0.1251166298535955,478950.04166666674,660613.0,68550.0,185996.02455370058,34594521149.7808,-0.9263398055707877,True
matte_corsi,True,True,634,910,1.4330708661417322,212,False,False,True,False,2,69.0,98.0,30.0,17.997685036322498,323.9166666666667,-0.145790452183401,1.12,5.0,0.0,1.3940349110884322,1.9433333333333331,1.1956267440885056,2508480.666666666,10279440.0,439494.0,2342951.1925728954,5489420290778.754,1.9007174083014649,True
denielz91,True,True,5281,8919,1.688564937523665,152,False,False,False,False,0,1524.04,3686.0,416.0,781.4726738664634,610699.54,0.8169060821698289,32.48,126.0,3.0,32.46423673316018,1053.9266666666667,1.503647156804523,1720192.875,23562084.0,10663.0,4985754.527229706,24857748205791.504,3.82329391931654,True
adamcoopy,True,True,993,71127,71.55633802816901,349,False,True,False,False,1,4048.08,13977.0,723.0,2943.534523890171,8664395.493333334,1.8900227031033092,60.88,316.0,12.0,68.22409154152707,4654.526666666667,2.5138981403177296,4451053.875,25410166.0,115255.0,6908979.867292014,47734002806646.38,2.316008621421365,True
polpettapugliese,True,True,905,1535,1.6942604856512142,58,False,False,True,False,0,116.36,242.0,49.0,63.76772956075301,4066.3233333333333,0.6235983621339661,1.64,5.0,0.0,1.4966629547095769,2.24,0.7893350248380038,50152.33333333334,172802.0,18252.0,34622.0202003526,1198684282.7536232,1.7593445437273136,True
alessia_bisecco,True,True,872,1543,1.7674684994272625,38,False,False,False,False,11,130.0,792.0,31.0,157.28291918281104,24737.91666666667,3.339300665015523,2.0,6.0,0.0,1.6583123951777,2.75,0.8392601657681776,1999609.583333333,12683040.0,60968.0,2794614.921612106,7809872560097.036,2.6186711937643703,True
ilas.g,True,False,138,78,0.5611510791366906,3,False,False,False,False,0,29.0,32.0,26.0,3.0,9.0,0.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.33333333333333337,0.7071067811865478,8570026.0,16152004.0,988048.0,10722536.117214434,114972780784968.0,0.0,True
frafra14197,True,True,984,708,0.7187817258883249,291,False,False,False,False,2,69.2,93.0,46.0,13.985111130532117,195.58333333333331,-0.3180607357195667,1.84,7.0,0.0,2.0952326839756963,4.3900000000000015,1.2976584592544262,1145263.458333333,4261907.0,1231.0,1204638.1341490059,1451153034245.9983,1.1188839156824388,True
gianluca_arganese84,True,True,1341,1642,1.2235469448584202,355,False,False,True,False,10,89.4,191.0,27.0,39.60008417499471,1568.166666666667,0.6565927774788995,4.76,14.0,0.0,4.313544559485466,18.606666666666666,0.8826551713061993,1401046.583333333,8377863.0,17699.0,1906905.8188584368,3636289801996.167,2.3635291078668894,True
