profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,True,1689,1375,0.8140911782119598,9,False,False,False,False,0,112.3,133.0,96.0,12.238827104297572,149.7888888888889,0.5957803416291849,0.8,6.0,0.0,1.932183566158592,3.733333333333334,2.2445268709987785,145603.55555555556,1310233.0,14.0,436736.04177240486,190738370183.02777,2.474873731841762,False
True,True,253,80,0.31620553359683795,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,399,127,0.3182957393483709,38,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,61,41,0.6721311475409836,16,False,False,False,False,0,10.0625,16.0,6.0,2.8860295678781025,8.329166666666667,0.34821566708111334,0.1875,1.0,0.0,0.4031128874149275,0.1625,1.6012815380508714,658490.2,5428269.0,42.0,1407245.8806545904,1980340968619.314,2.832521759633802,False
True,False,4248,59,0.013888888888888888,4,False,False,False,False,0,2.25,5.0,1.0,1.8929694486000912,3.5833333333333335,0.9575491625535641,0.25,1.0,0.0,0.5,0.25,1.1547005383792515,626796.6666666666,931733.0,240016.0,353046.7011548661,124641973196.33333,-0.40299806612072037,False
True,False,6946,66,0.009501871580765908,7,False,False,False,False,0,3.5714285714285716,6.0,2.0,1.5118578920369088,2.2857142857142856,0.4784159653873389,0.14285714285714285,1.0,0.0,0.37796447300922725,0.14285714285714288,2.0412414523193148,428705.1666666667,669046.0,55.0,307511.3968466318,94563259190.56667,-0.7048423145539984,False
True,True,7112,77,0.010826771653543307,2,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,4763,411,0.0862901532647491,1,False,False,True,False,0,8.0,8.0,8.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,False
True,True,6610,1833,0.2773071104387292,684,False,False,True,False,3,3.52,18.0,0.0,3.4775470281986602,12.093333333333334,2.961491808244363,0.04,1.0,0.0,0.2,0.04,4.694855340334423,19278.458333333332,84014.0,255.0,28807.66075645605,829881318.259058,1.4839047504075353,False
True,False,6817,66,0.009681678157547308,7,False,False,False,False,0,6.571428571428571,12.0,2.0,3.3094381626464866,10.952380952380953,0.2882656168082014,0.14285714285714285,1.0,0.0,0.37796447300922725,0.14285714285714288,2.0412414523193148,931.3333333333334,5535.0,9.0,2255.3279731929606,5086504.266666668,1.7888503953395107,False
True,False,28,41,1.4642857142857142,1,False,False,False,False,0,4.0,4.0,4.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,False
False,True,7486,1003,0.13398343574672722,49,False,False,True,False,6,6.2,14.0,1.0,3.6170890690351176,13.083333333333334,0.7623882460969148,0.32,3.0,0.0,0.7483314773547883,0.56,2.4637189482447543,434593.2083333333,2592291.0,186.0,760774.4608845463,578777780334.1721,1.7488644519132146,False
True,False,1781,26,0.014598540145985401,6,False,False,False,False,0,0.8333333333333334,2.0,0.0,0.752772652709081,0.5666666666666667,0.22826882356360717,0.3333333333333333,2.0,0.0,0.816496580927726,0.6666666666666667,1.788854381999831,4494867.8,14238079.0,618229.0,5686309.954075287,32334120893815.695,1.2266088955877026,False
True,True,898,140,0.155902004454343,2,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,6609,58,0.008775911635648358,4,False,False,False,False,0,5.5,10.0,2.0,3.415650255319866,11.666666666666666,0.4346507595746657,0.0,0.0,0.0,0.0,0.0,0.0,430373.0,1108871.0,34.0,594615.0352143814,353567040103.0,0.6331673879598251,False
True,True,50,41,0.82,1,False,False,False,True,0,4.0,4.0,4.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,False
True,False,112,132,1.1785714285714286,17,False,False,False,False,0,38.77777777777778,46.0,26.0,5.975986805595674,35.712418300653596,-1.0077127033888704,2.4444444444444446,11.0,0.0,3.39934634239519,11.555555555555555,1.6217958437153177,2418390.3529411764,9705342.0,193.0,2986873.926606021,8921415853438.87,1.2557568896159175,False
True,True,2126,466,0.21919096895578552,61,False,False,False,False,18,,,,,,,,,,,,,,,,,,,False
True,False,5090,98,0.01925343811394892,1,False,False,False,False,0,63.0,63.0,63.0,,,0.0,2.0,2.0,2.0,,,0.0,,,,,,,False
True,True,6541,260,0.039749273811343834,1,False,False,False,False,0,79.0,79.0,79.0,,,0.0,2.0,2.0,2.0,,,0.0,,,,,,,False
True,True,3405,1106,0.32481644640234947,77,False,False,False,False,0,20.2,40.0,11.0,9.013878188659973,81.25,0.8844999797804003,0.08,1.0,0.0,0.27688746209726917,0.07666666666666667,3.0962810792528406,112864.0,1630450.0,4.0,369844.1285031586,136784679388.26086,3.4296994830939465,False
True,True,307,275,0.8957654723127035,9,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,1037,307,0.29604628736740596,8,False,False,False,False,0,4.75,8.0,3.0,1.7525491637693282,3.0714285714285716,1.0852223842273727,0.0,0.0,0.0,0.0,0.0,0.0,33.42857142857143,63.0,17.0,17.434230150837774,303.95238095238096,0.7357421235849704,False
True,True,936,291,0.3108974358974359,86,False,False,True,False,0,44.88,218.0,0.0,84.30713690627464,7107.693333333334,1.5010599474481532,0.44,3.0,0.0,0.8205689083394114,0.6733333333333333,1.811755834451654,150609.41666666666,2065638.0,80.0,428838.2520955198,183902246460.34058,3.9485988308448396,False
False,False,6528,51,0.0078125,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,7482,12028,1.607591553060679,2257,False,False,True,False,15,35.24,58.0,13.0,10.244022647378324,104.94,0.21687208360536958,1.52,7.0,0.0,2.238302928559939,5.010000000000001,1.3496999494059712,48435.208333333336,241568.0,171.0,55952.3049328849,3130660427.302536,1.7980124892975298,False
True,True,1705,1064,0.6240469208211143,130,False,False,False,False,0,60.08,85.0,42.0,11.02240143223487,121.49333333333334,0.6896806008864029,0.44,4.0,0.0,0.960902353693305,0.9233333333333333,2.474153496537231,212660.45833333334,430222.0,70644.0,114551.97130863284,13122154130.69384,0.38343420800013917,False
True,True,6878,483,0.07022390229717941,3,False,False,False,False,2,186.66666666666666,260.0,134.0,65.49300217071541,4289.333333333333,0.5219872383760145,8.0,16.0,4.0,6.928203230275509,48.0,0.7071067811865475,3344.5,6285.0,404.0,4158.494980158086,17293080.5,0.0,False
True,False,372,116,0.3118279569892473,151,False,False,False,False,0,10.68,32.0,2.0,6.485368146836385,42.06,1.91320010380584,0.16,2.0,0.0,0.47258156262526085,0.22333333333333333,2.9513355614264687,544845.625,10017428.0,13.0,2037239.349631982,4150344167688.9404,4.449893161382801,False
True,True,7085,254,0.03585038814396613,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,4178,550,0.13164193393968407,40,False,False,False,False,0,35.6,55.0,20.0,7.863417408056966,61.833333333333336,0.1838800024230805,0.88,5.0,0.0,1.3012814197295424,1.6933333333333334,1.6148340937748593,198245.79166666666,2485175.0,46.0,504454.54473563127,254474387704.433,4.1155668605530265,False
True,True,6363,84,0.013201320132013201,63,False,False,False,False,1,13.24,24.0,8.0,3.7780065290220626,14.273333333333333,0.798875820157295,1.56,3.0,1.0,0.7118052168020874,0.5066666666666667,0.8467251756670073,18712.75,190694.0,23.0,53137.08211315334,2823549495.5,2.7834055389737973,False
True,True,1028,376,0.3657587548638132,34,False,False,False,False,4,3.64,11.0,0.0,3.1075177661063607,9.656666666666666,1.3639492744384782,0.08,1.0,0.0,0.27688746209726917,0.07666666666666667,3.0962810792528406,526.375,6378.0,5.0,1554.565389076009,2416673.5489130435,3.1079934709159427,False
True,True,925,114,0.12324324324324325,3,False,False,False,False,0,2.3333333333333335,3.0,2.0,0.5773502691896257,0.3333333333333333,0.7071067811865465,0.0,0.0,0.0,0.0,0.0,0.0,9482581.0,18965067.0,95.0,13410260.306213,179835081480392.0,0.0,False
True,False,5381,54,0.010035309422040513,1,False,False,False,False,0,11.0,11.0,11.0,,,0.0,2.0,2.0,2.0,,,0.0,,,,,,,False
True,True,4806,159,0.033083645443196,1,False,False,False,False,0,5.0,5.0,5.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,False
True,True,322,64,0.19875776397515527,19,False,False,False,False,2,7.0,13.0,2.0,2.9848100289785457,8.909090909090908,0.2307032656987168,0.6956521739130435,9.0,0.0,2.098371286339948,4.403162055335969,3.249966979046387,985862.6818181818,16784670.0,536.0,3549314.5342890187,12597633663315.275,4.284839422608682,False
True,True,3888,2280,0.5864197530864198,273,False,False,True,False,3,24.2,98.0,6.0,19.241881404893856,370.24999999999994,2.6255498690042596,0.36,3.0,0.0,0.7571877794400365,0.5733333333333334,2.25038220589385,345202.7916666667,1227102.0,66428.0,317681.46490073425,100921513141.47644,1.7781134359877855,False
True,True,6386,199,0.031161916692765423,10,False,False,False,False,0,8.3,16.0,3.0,3.945461527713414,15.566666666666666,0.542798611205382,0.1,1.0,0.0,0.31622776601683794,0.1,2.6666666666666665,764105.0,3919368.0,3.0,1239171.5689423317,1535546177275.0,2.0672690085504426,False
True,True,3001,584,0.19460179940019992,16,False,False,True,False,0,65.72222222222223,187.0,42.0,32.88447793243628,1081.388888888889,2.9792077377805954,1.7777777777777777,4.0,0.0,1.2153699778283713,1.477124183006536,0.4362280841000046,1469446.0,6034217.0,79693.0,1868603.6821961806,3491679721117.125,1.3675052568842374,False
True,False,125,44,0.352,2,False,False,False,False,0,12.5,16.0,9.0,4.949747468305833,24.5,0.0,1.0,2.0,0.0,1.4142135623730951,2.0,0.0,248504.0,248504.0,248504.0,,,0.0,False
True,True,7156,247,0.03451648965902739,16,False,False,False,False,0,4.0625,25.0,0.0,7.584798393277613,57.52916666666667,2.135143854807472,0.0625,1.0,0.0,0.25,0.0625,3.6147844564602556,199490.66666666666,2990963.0,43.0,772237.5638503503,596350855021.5239,3.474396105364312,False
False,False,6637,62,0.009341569986439657,2,False,False,False,False,0,2.5,3.0,2.0,0.7071067811865476,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,,,0.0,False
True,True,2881,1767,0.613328705310656,117,False,False,True,False,5,17.52,223.0,4.0,42.972976004306084,1846.6766666666665,4.637173258761545,0.08,1.0,0.0,0.27688746209726917,0.07666666666666667,3.0962810792528406,25218.833333333332,114729.0,42.0,39537.184197055365,1563188934.2318842,1.065819053432843,False
False,False,35,13,0.37142857142857144,0,False,False,False,True,0,,,,,,,,,,,,,,,,,,,False
True,True,1059,219,0.20679886685552407,38,False,False,False,False,1,13.16,29.0,6.0,5.5503753626819385,30.806666666666665,0.9080264127376857,0.44,2.0,0.0,0.6506407098647712,0.42333333333333334,1.1516531352575181,478671.875,2812109.0,25.0,729462.3677256698,532115345927.94025,2.0116700000430394,False
True,True,4978,8,0.0016070711128967456,6,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,1915,340,0.17754569190600522,105,False,False,True,False,0,27.16,168.0,8.0,36.36926357975005,1322.7233333333334,3.1124850397445023,16.32,383.0,0.0,76.39574595486322,5836.31,4.6940389789573,417989.6666666667,2232492.0,66575.0,443422.5359288094,196623545369.53622,2.9956241774673376,False
True,True,6627,38,0.0057341180021125695,7,False,False,False,False,0,6.428571428571429,17.0,1.0,5.623081683476386,31.61904761904762,0.8793952139761374,0.5714285714285714,4.0,0.0,1.511857892036909,2.285714285714286,2.0412414523193156,1068486.3333333333,2356161.0,338019.0,776161.9735306972,602427409155.0667,0.8293563931805923,False
False,False,6845,33,0.004821037253469686,2,False,False,False,False,0,7.0,9.0,5.0,2.8284271247461903,8.0,0.0,0.5,1.0,0.0,0.7071067811865476,0.5,0.0,670645.0,670645.0,670645.0,,,0.0,False
True,True,6051,980,0.16195670137167412,136,False,False,False,False,2,32.0,41.0,21.0,4.864839839775475,23.666666666666668,-0.2216147953248299,0.72,3.0,0.0,1.0614455552060438,1.1266666666666667,1.2183659535730542,668544.9166666666,13317756.0,89.0,2701583.65697526,7298554255635.819,4.5474044504150575,False
True,True,7064,72,0.010192525481313703,1,False,False,False,False,0,20.0,20.0,20.0,,,0.0,1.0,1.0,1.0,,,0.0,,,,,,,False
False,False,6972,71,0.010183591508892713,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,141,73,0.5177304964539007,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
False,False,2428,22,0.009060955518945634,6,False,False,False,False,0,0.6666666666666666,1.0,0.0,0.5163977794943222,0.26666666666666666,-0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,280770.4,741704.0,19.0,385352.5603616771,148496595777.3,0.42464208457415603,False
True,False,1339,1010,0.7542942494398805,0,False,False,False,False,1,,,,,,,,,,,,,,,,,,,False
True,True,5782,253,0.0437564856451055,26,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,6987,73,0.0104479748103621,1,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,7482,147,0.019647153167602245,13,False,False,False,False,0,13.384615384615385,44.0,4.0,11.637142128679056,135.4230769230769,1.7941855533782036,0.6153846153846154,3.0,0.0,1.0439078454267836,1.0897435897435896,1.2830873107540717,3240290.4166666665,18529847.0,216.0,5129727.922569533,26314108559589.54,2.423786590852507,False
True,False,6583,63,0.009570104815433692,7,False,False,False,False,0,5.857142857142857,8.0,3.0,1.864454471471609,3.4761904761904763,-0.4455467318092193,0.2857142857142857,1.0,0.0,0.4879500364742666,0.23809523809523808,0.9486832980505139,658372.0,1036584.0,411292.0,221067.6565208036,48870908759.6,0.68806610852899,False
True,True,2807,2974,1.0594941218382614,159,False,False,False,False,2,94.0,313.0,16.0,76.60504770139715,5868.333333333333,1.1741655247619807,0.96,4.0,0.0,1.0598742063723097,1.1233333333333333,1.1514420812582393,295091.5416666667,4916768.0,193.0,994060.1307342038,988155543515.3024,4.447014244845745,False
True,True,1146,451,0.393542757417103,51,False,False,False,False,1,5.0,8.0,2.0,1.5811388300841898,2.5,0.451848057057532,0.08,2.0,0.0,0.4,0.16,4.694855340334423,90469.75,375617.0,9363.0,83710.06814062867,7007375508.108696,1.9181331401505561,False
True,False,4494,44,0.009790832220738763,9,False,False,False,False,0,5.0,9.0,2.0,2.179449471770337,4.75,0.1536834515975645,0.0,0.0,0.0,0.0,0.0,0.0,18.875,33.0,13.0,7.31803057034961,53.55357142857143,1.0901843026252203,False
True,True,2039,1131,0.5546836684649338,811,False,False,True,False,11,201.96,3974.0,15.0,786.0709509961553,617907.5399999999,4.690395606378835,1.44,10.0,0.0,2.7549954627911823,7.59,2.189131819395679,184295.66666666666,650609.0,1434.0,181540.87701520362,32957090027.44928,1.4614799799167615,False
True,True,4663,843,0.18078490242333262,151,False,False,True,False,15,32.48,57.0,21.0,9.487360012142473,90.01,1.1602318054361187,7.36,163.0,0.0,32.45365926979575,1053.2399999999998,4.681477479420285,803713.5,5567573.0,40.0,1619756.0811843674,2623609762533.7393,2.20340155021396,False
True,True,5492,7052,1.2840495265841223,104,False,False,True,False,82,126.16,218.0,26.0,51.464129902939845,2648.556666666667,-0.25801346507463707,1.64,23.0,0.0,4.635730794599704,21.49,4.168493145724255,834895.4166666666,4169624.0,1903.0,1118427.867139247,1250880893993.645,1.7014170398623554,False
True,True,2694,420,0.155902004454343,20,False,False,True,False,7,18.72,28.0,9.0,5.919740985324724,35.04333333333334,-0.11356309803025344,0.08,2.0,0.0,0.4,0.16,4.694855340334423,122880.58333333333,544723.0,67.0,129887.79080686686,16870838200.688406,1.7432486906868243,False
True,True,1965,828,0.4213740458015267,36,False,False,True,False,2,13.2,28.0,3.0,6.020797289396148,36.25,0.5901490631513538,0.92,7.0,0.0,1.5790292376436015,2.493333333333333,2.6612042398460236,93880.125,940119.0,269.0,193918.62121996758,37604431655.853264,3.6869483104765504,False
True,False,4726,101,0.02137113838341092,15,False,False,False,False,0,4.8,8.0,2.0,1.740279123753264,3.0285714285714285,0.5689771046591028,0.0,0.0,0.0,0.0,0.0,0.0,653605.5714285715,3934512.0,4.0,1428358.1194441246,2040206917381.956,1.8546594232238454,False
True,True,4041,1074,0.2657757980697847,294,False,False,False,False,3,4.28,14.0,1.0,2.7916542288280137,7.793333333333333,1.7227036035817354,0.12,2.0,0.0,0.43969686527576396,0.19333333333333333,3.645071422665062,18463.666666666668,254315.0,45.0,55106.21036228815,3036694420.492754,3.619054112477999,False
True,False,91,72,0.7912087912087912,6,False,False,False,False,4,25.5,32.0,20.0,4.764451699828638,22.7,0.21877897756612205,1.8333333333333333,3.0,0.0,1.3291601358251257,1.7666666666666666,-0.23843720534489385,2382776.8,6963380.0,57.0,3313216.2142842715,10977401682596.2,0.5553227759412835,False
True,False,107,67,0.6261682242990654,27,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,1610,437,0.2714285714285714,13,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,5386,36,0.006683995544002971,1,False,False,False,False,0,3.0,3.0,3.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,False
True,False,6702,68,0.01014622500746046,5,False,False,False,False,1,7.0,9.0,6.0,1.224744871391589,1.5,0.9128709291752769,0.0,0.0,0.0,0.0,0.0,0.0,1531678.5,3527750.0,686281.0,1336964.3139337464,1787473576732.3333,1.1218576601494898,False
True,True,3034,665,0.21918259723137773,83,False,False,False,False,0,11.8,40.0,3.0,8.553751613570894,73.16666666666667,1.8402498862856465,0.64,4.0,0.0,0.9073771725877466,0.8233333333333333,2.135031260515951,56284.5,337513.0,165.0,92195.95016287203,8500093226.434783,2.0268889561150236,False
True,False,6184,75,0.012128072445019405,2,False,False,False,False,0,4.5,5.0,4.0,0.7071067811865476,0.5,0.0,0.5,1.0,0.0,0.7071067811865476,0.5,0.0,2225324.0,2225324.0,2225324.0,,,0.0,False
True,True,4655,4605,0.9892588614393125,364,False,False,True,False,1,27.92,50.0,16.0,9.595658740631967,92.07666666666667,0.9576409380645398,1.72,6.0,0.0,1.8823743871327334,3.5433333333333334,1.0263926297590968,238324.45833333334,1822331.0,74680.0,370316.7414479217,137134488996.60689,3.5237378760233162,False
True,True,900,355,0.39444444444444443,9,False,False,False,False,9,53.166666666666664,70.0,40.0,9.952919474234987,99.06060606060606,0.08524087848514947,1.8333333333333333,9.0,0.0,2.757908737804898,7.606060606060606,1.6471407730241476,2288260.6363636362,11506268.0,38.0,3364722.25018043,11321355820859.254,2.0409629124085322,False
True,True,7170,7137,0.9953974895397489,0,False,False,True,False,0,,,,,,,,,,,,,,,,,,,False
True,True,8,8,1.0,1,False,False,False,False,0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657027.0,3657027.0,3657027.0,,,0.0,False
True,False,7209,884,0.12262449715633236,63,False,False,False,False,0,46.96,204.0,1.0,46.456502953479685,2158.2066666666665,1.7848968823248257,2.12,11.0,0.0,2.8478061731796283,8.11,1.6440615347982916,2367472.4166666665,13247767.0,7.0,3105787.8836520966,9645918378240.168,1.9026877996676599,False
True,False,4922,109,0.02214546932141406,1,False,False,True,False,0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,False
True,True,4209,3480,0.82679971489665,129,False,False,True,False,7,26.8,349.0,3.0,68.12121549121096,4640.5,4.486303940101829,0.36,2.0,0.0,0.6377042156569663,0.4066666666666667,1.5238487677259425,324208.0416666667,1490718.0,24269.0,402993.314132422,162403611235.43295,1.9686235248371753,False
True,True,7434,2705,0.36386871132633847,880,False,False,True,False,61,5.8,10.0,3.0,1.8027756377319946,3.25,0.7838841005616439,0.04,1.0,0.0,0.2,0.04,4.694855340334423,15388.916666666666,146726.0,15.0,32873.38400976728,1080659376.2536232,3.0190329508967215,False
False,False,2756,42,0.015239477503628448,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,5986,74,0.012362178416304711,12,False,False,False,False,0,8.416666666666666,20.0,4.0,4.756972553924174,22.62878787878788,1.3275232935291543,0.16666666666666666,1.0,0.0,0.3892494720807615,0.15151515151515152,1.7888543819998328,683629.5454545454,4146507.0,13.0,1198932.181508309,1437438375856.2727,2.4301481584492457,False
True,True,104,18,0.17307692307692307,7,False,False,True,False,0,14.857142857142858,22.0,8.0,4.879500364742666,23.80952380952381,-0.21345374206136597,0.5714285714285714,2.0,0.0,0.7867957924694432,0.6190476190476191,0.8598938232981918,141313.33333333334,674384.0,14325.0,262036.38323917284,68663066141.06666,1.762179061459403,False
True,True,2875,394,0.13704347826086957,126,False,False,False,False,12,8.16,17.0,3.0,3.374907406137241,11.39,1.0473044763371762,0.24,1.0,0.0,0.43588989435406733,0.19,1.2175615550562024,122521.41666666667,259571.0,52706.0,66148.10554250452,4375571866.862318,1.3086645301391773,False
True,True,2155,629,0.29187935034802787,8,True,False,False,True,0,,,,,,,,,,,,,,,,,,,False
True,False,3055,1245,0.4075286415711948,40,False,False,False,False,0,45.56,76.0,8.0,18.09253989908548,327.34,-0.09840684314358794,2.04,6.0,0.0,1.9680785892167347,3.873333333333333,0.5458288412652798,1386047.0833333333,19267333.0,29.0,4018659.1863994068,16149621656432.342,3.933774804954228,False
True,False,6565,55,0.008377760853008377,10,False,False,False,False,0,2.6,4.0,1.0,0.9660917830792959,0.9333333333333333,0.0935219529582821,0.3,1.0,0.0,0.48304589153964794,0.2333333333333333,0.8728715609439694,1807620.6666666667,9627460.0,608335.0,2941544.7407777943,8652685461997.5,2.4462700854649704,False
False,False,36,33,0.9166666666666666,3,False,False,False,False,0,31.5,38.0,26.0,5.0,25.0,0.3233161507461904,0.0,0.0,0.0,0.0,0.0,0.0,1457989.0,3518559.0,166511.0,1803519.7051665392,3252683326924.0,0.6409540444327021,False
True,True,3578,2966,0.8289547233091112,102,False,False,True,False,8,78.44,238.0,15.0,56.62455297836796,3206.3399999999997,1.4232947874083317,2.16,10.0,0.0,3.1182259913824932,9.723333333333333,1.4052324431553784,547438.0833333334,2520265.0,17312.0,560245.4273405476,313874938855.99274,1.9955034695209992,False
True,False,5,7,1.4,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,6821,70,0.010262424864389386,6,False,False,False,False,0,8.833333333333334,16.0,5.0,4.167333280008532,17.366666666666667,0.8368618736228396,0.5,2.0,0.0,0.8366600265340756,0.7,1.1222634354993892,286.4,1284.0,20.0,557.9482950955222,311306.3,1.4963578850304071,False
True,False,6247,332,0.05314550984472547,9,False,False,False,False,0,2.888888888888889,15.0,1.0,4.567396535348241,20.86111111111111,2.422086071041301,0.0,0.0,0.0,0.0,0.0,0.0,20.375,28.0,15.0,4.627171304989074,21.410714285714285,0.5857321729169225,False
True,False,98,90,0.9183673469387755,10,False,False,False,False,1,31.3,44.0,20.0,9.043720964784843,81.78888888888889,0.25370109583884326,1.6,7.0,0.0,2.3190036174568114,5.377777777777778,1.415477084898572,1260027.2222222222,3015019.0,12519.0,961969.851443092,925385995085.4445,0.5116973831121584,False
True,False,6904,78,0.011297798377752027,12,False,False,False,False,0,5.166666666666667,18.0,1.0,4.68718433280546,21.969696969696965,1.7880027817191217,0.4166666666666667,2.0,0.0,0.6685579234215214,0.44696969696969696,1.2665836424236088,1875532.4545454546,4925591.0,9.0,1990724.2529793202,3962983051400.0728,0.42418029864977447,False
True,True,6960,52,0.007471264367816092,2,False,False,False,False,0,18.0,30.0,6.0,16.97056274847714,288.0,0.0,0.5,1.0,0.0,0.7071067811865476,0.5,0.0,47.0,47.0,47.0,,,0.0,False
True,True,269,152,0.5650557620817844,7,False,False,False,False,1,48.142857142857146,56.0,43.0,5.17779140266618,26.80952380952381,0.4954482042245913,8.285714285714286,19.0,2.0,5.936168397046637,35.23809523809524,0.8267070195241689,3313454.6666666665,9155038.0,231.0,3937721.084099059,15505647336158.268,0.6650022730075342,False
True,True,281,63,0.22419928825622776,7,False,False,False,False,1,10.875,17.0,4.0,3.943801646707328,15.553571428571429,-0.22944443871285133,0.25,2.0,0.0,0.7071067811865476,0.5,2.2677868380553634,1171672.0,3100076.0,5133.0,1257493.5234330236,1581289961476.0,0.6259926928764731,False
False,False,6120,55,0.008986928104575163,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,772,15,0.019430051813471502,9,False,False,False,False,0,0.3333333333333333,2.0,0.0,0.7071067811865476,0.5,1.7500000000000004,0.1111111111111111,1.0,0.0,0.3333333333333333,0.1111111111111111,2.4748737341529163,21938.0,173428.0,4.0,61215.35101590123,3747319200.0,2.2671757437114333,False
True,True,4883,3032,0.6209297562973581,704,False,False,True,False,5,1.4,6.0,0.0,1.3844373104863457,1.9166666666666665,1.7500719143603007,0.16,4.0,0.0,0.8,0.64,4.694855340334423,5296.666666666667,34846.0,12.0,10719.949880912474,114917325.44927536,2.080317393168636,False
True,False,6878,147,0.021372492003489386,18,False,False,False,False,0,10.666666666666666,18.0,7.0,3.4470788997608497,11.882352941176471,1.0531631250836428,0.6111111111111112,2.0,0.0,0.7775443160352294,0.6045751633986928,0.7789300861101959,4276746.647058823,68258063.0,218.0,16498061.419907521,272186030615041.0,3.7420766903371,False
True,True,2588,1424,0.5502318392581144,201,False,False,False,False,1,37.92,73.0,15.0,17.0463094735097,290.57666666666665,0.44726426444949124,1.36,17.0,0.0,3.5693136595149495,12.740000000000002,3.7104645139361905,183788.91666666666,1139963.0,22.0,297179.16073698807,88315453576.34058,2.0566401861305734,False
True,True,3064,3074,1.0032637075718016,132,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,36,37,1.0277777777777777,60,False,False,False,False,0,3.84,9.0,0.0,3.036994127971494,9.223333333333334,0.41044598556122525,0.08,1.0,0.0,0.27688746209726917,0.07666666666666667,3.0962810792528406,669416.8333333334,5574549.0,2.0,1354823.2908015419,1835546149298.319,2.394835981746586,False
False,False,6127,51,0.00832381263260976,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,486,45,0.09259259259259259,2,False,False,False,False,0,0.3333333333333333,3.0,0.0,0.7302967433402214,0.5333333333333333,2.572389453407086,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,5.0,6.609403189873938,43.68421052631579,0.7933567542280154,False
True,False,253,293,1.158102766798419,19,False,False,False,False,0,4.947368421052632,29.0,1.0,6.578362547106202,43.2748538011696,2.790158507271127,0.21052631578947367,2.0,0.0,0.5353033790313108,0.28654970760233917,2.442919929172184,7036950.277777778,78211465.0,16.0,19101108.56924002,364852348573894.44,3.165325223334443,False
True,False,1345,75,0.055762081784386616,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,True,6597,110,0.016674245869334546,5,False,False,False,False,1,3.8,5.0,3.0,0.8366600265340756,0.7,0.3436215967445464,0.2,1.0,0.0,0.447213595499958,0.20000000000000004,1.4999999999999996,548552.0,817794.0,130.0,370759.7698357612,137462806928.66666,-1.056715418455978,False
True,True,3042,26,0.008547008547008548,3,False,False,False,False,0,7.666666666666667,9.0,6.0,1.5275252316519465,2.333333333333333,-0.38180177416060695,1.0,2.0,0.0,1.0,1.0,0.0,705118.0,811619.0,598617.0,150615.158606297,22684926002.0,0.0,False
True,False,2523,18,0.007134363852556481,0,True,False,False,False,0,,,,,,,,,,,,,,,,,,,False
True,False,6799,68,0.010001470804530078,10,False,False,False,False,0,7.0,12.0,3.0,2.9814239699997196,8.88888888888889,0.2386485386504598,0.2,1.0,0.0,0.42163702135578396,0.1777777777777778,1.4999999999999996,122564.44444444444,1102987.0,9.0,367658.4583384119,135172741987.77776,2.4748737340210547,False
