username,profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,recently_removed,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
tommipad,True,20,373,422,1.1313672922252012,92,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
_grace.07,True,42,173,349,2.0173410404624277,409,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
kettymeuli,True,0,929,531,0.5715823466092572,87,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
luca_bugelli,True,0,216,272,1.2592592592592593,36,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
arin.nyc,True,56,670,24851,37.0910447761194,766,False,False,False,False,3,False,1722.4,3386.0,761.0,676.8676015292799,458149.75,0.9231842401410686,43.92,121.0,7.0,28.971135060032886,839.3266666666667,1.2084535579362385,1383469.6666666667,6647645.0,65703.0,1946235.1810539165,3787831379971.9707,2.0027082514637646,True
giorgia_centola,True,136,1032,2364,2.2906976744186047,730,False,False,True,False,10,False,61.56,214.0,16.0,42.24736678184807,1784.84,2.080118526641105,0.36,2.0,0.0,0.7000000000000001,0.49000000000000005,1.6282322488471273,619135.8333333334,1129684.0,102181.0,288545.9133824462,83258744129.71014,-0.011715922832602147,True
light_isthenew_blue,True,111,2499,6304,2.522609043617447,527,False,False,True,False,8,False,279.84,432.0,164.0,80.57278283225256,6491.973333333333,0.23743428086671067,1.44,6.0,0.0,1.8726095873584188,3.5066666666666673,1.4362572259491273,223881.91666666666,658664.0,3187.0,206395.00200342244,42598896851.99276,0.9411063125197507,True
_heldi.skenderi_,True,52,1033,627,0.6069699903194579,86,False,False,True,False,0,False,49.52,78.0,26.0,12.093800064495857,146.26,0.41355318554317577,2.0,10.0,0.0,2.5495097567963922,6.5,1.7860447924413563,1000923.1666666666,7094569.0,34337.0,1576792.707296921,2486275241784.7534,2.674273227180481,True
nikolaskon,True,135,912,13341,14.62828947368421,1445,False,False,True,False,5,False,908.24,1587.0,240.0,322.4931885585596,104001.85666666667,0.32547446181731415,11.44,45.0,3.0,9.242474416157902,85.42333333333335,2.1961267789631775,1159320.7083333333,8212119.0,85585.0,1704660.7306106011,2905868206485.868,3.160461326880917,True
francescorlandi99,True,0,535,505,0.9439252336448598,44,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
nika_urso,True,0,508,602,1.18503937007874,29,False,False,True,False,0,False,27.28,93.0,2.0,22.817244940322368,520.6266666666667,1.127687380281813,1.0,6.0,0.0,1.4433756729740645,2.0833333333333335,2.0364675298172568,7107753.291666667,113232842.0,899.0,22883643.037764262,523661118679816.75,4.415561943146423,True
endotassia,True,50,555,290,0.5225225225225225,247,False,False,False,False,8,False,31.56,58.0,6.0,14.07444492688788,198.09,0.261143260437623,1.68,6.0,0.0,2.035517952102937,4.1433333333333335,0.8081872598108921,1209974.375,3688643.0,126.0,1011750.6728724275,1023639424057.8098,0.9284824946942303,True
leaf_andrea,True,54,566,442,0.7809187279151943,50,False,False,False,False,1,False,40.76,74.0,11.0,17.989070756063715,323.6066666666667,0.16572576229137093,0.92,11.0,0.0,2.2715633383201093,5.16,3.714205136189106,1745757.6666666667,11046555.0,4396.0,2821563.858647582,7961222608426.232,1.9750097035372693,True
itsteinsta,True,42,241,175,0.7261410788381742,9,False,False,True,False,4,False,40.77777777777778,52.0,31.0,8.422852512328852,70.94444444444444,0.15674795341148132,1.4444444444444444,5.0,0.0,1.8782379449307742,3.5277777777777777,0.7519588467876198,4373209.625,12506266.0,338723.0,3824877.980230926,14629691563655.41,1.1883422079105346,True
iamtyler.durden89,True,101,1136,1247,1.0977112676056338,449,False,False,False,False,12,False,54.28,94.0,17.0,21.186709670608757,448.87666666666667,-0.02959706000336582,4.04,19.0,0.0,5.239910940719,27.45666666666667,1.4081411058297304,341760.5833333333,3012904.0,30416.0,604684.1195218423,365642884401.90576,3.8199728423687014,True
_liveahead,True,64,1,83094,83094.0,47,False,True,True,False,0,False,13659.8,37453.0,3828.0,8354.12256014957,69791363.75,1.6485001798141148,52.52,197.0,4.0,47.10990695526083,2219.3433333333332,1.9070013308020954,273061.7083333333,936436.0,62.0,242981.92847912162,59040217567.432976,1.0691197956018073,True
winnieharlow,True,150,1488,7405379,4976.733198924731,4001,False,True,False,False,0,False,219993.16,1115820.0,50403.0,209603.4439063204,43933603697.39,3.303947019419842,783.92,2941.0,142.0,663.8038063564666,440635.4933333333,1.9138243265783148,96379.5,366093.0,460.0,111567.3590593515,12447275607.47826,1.1111864307069363,True
martinacaroliphoto,True,59,502,415,0.8266932270916335,437,False,False,True,False,10,False,45.2,126.0,21.0,22.06807649071391,487.0,2.0016587512300714,2.28,6.0,0.0,2.3544284515213736,5.543333333333334,0.5952912407836702,724099.25,3540775.0,117.0,831165.3491126702,690835837565.5869,2.1458746212582227,True
aboutgius,True,68,208,209,1.0048076923076923,16,False,False,True,False,3,False,16.266666666666666,28.0,3.0,5.921711464320654,35.06666666666667,-0.03383589397791416,0.3333333333333333,3.0,0.0,0.816496580927726,0.6666666666666666,2.595830925237587,855168.4285714285,2034545.0,67777.0,637675.8040400387,406630431058.10986,0.3263286122611035,True
b3nm,True,26,364,1661177,4563.673076923077,274,False,True,False,False,6,False,151714.88,360011.0,82386.0,61738.765032136274,3811675107.693333,1.7043096817889654,958.28,1689.0,569.0,293.0536810893185,85880.46,1.0659275056483193,198383.83333333334,450332.0,71869.0,123480.53540385702,15247442623.623188,0.8978704182251297,True
capellipantene,True,141,435,38754,89.0896551724138,1149,False,True,True,False,8,False,163.56,733.0,41.0,159.1752388616605,25336.75666666667,2.6611394410319518,2.56,10.0,0.0,3.2670067850148907,10.673333333333332,1.2357319453047064,226917.91666666666,2052467.0,169.0,475683.05439660104,226274368240.0797,2.7183605042334307,True
greta_salvetti,True,101,2565,908,0.3539961013645224,306,False,False,True,False,3,False,76.56,150.0,44.0,24.433719869611885,597.0066666666667,1.0651609490465863,5.4,21.0,0.0,5.454356057317857,29.75,1.1755557490993354,385608.0833333333,1471540.0,112194.0,306166.41393173556,93737873019.81885,2.2213044500138306,True
annamaria_gallucci,True,0,842,454,0.5391923990498813,532,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
mike_giacco,True,1,427,1116,2.613583138173302,340,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
cladori,True,0,244,241,0.9877049180327869,84,False,False,False,False,1,False,47.32,86.0,32.0,12.93483668238606,167.31,1.6060301584810883,2.0,7.0,0.0,1.8027756377319946,3.25,1.306473500936072,1829129.9583333333,5614252.0,37414.0,1936493.7042994797,3750007866791.5205,0.7938748874686032,True
marinusquii,True,52,1280,4083,3.18984375,243,False,False,True,False,14,False,820.12,1451.0,494.0,213.4988914881449,45581.776666666665,1.0662302540302948,11.72,39.0,1.0,10.13870471674431,102.79333333333334,1.5121193888755424,510962.0833333333,1211440.0,100456.0,306739.47892235516,94089107929.55797,0.6212481983150295,True
ismaeleriparbelli,True,5,259,1470,5.675675675675675,329,False,False,False,False,15,False,114.08,171.0,44.0,37.046052421276954,1372.41,-0.21525170499091043,1.32,7.0,0.0,1.7492855684535902,3.06,1.7849757672435478,489718.2083333333,1621879.0,37593.0,493525.9945183258,243567907265.30255,0.9613998965785021,True
_danielechiappini_,True,77,512,1494,2.91796875,657,False,False,True,False,8,False,86.0,164.0,44.0,29.05454640270033,844.1666666666666,0.8299268092561144,3.52,19.0,0.0,4.426435736948333,19.593333333333334,2.1162309965043993,1078448.3333333333,2854919.0,74575.0,796774.8865211809,634850219790.8406,0.80530448535242,True
exclusive_lounge.bar,True,105,680,1813,2.666176470588235,306,False,False,True,False,3,False,28.68,81.0,15.0,13.362634470792052,178.56,2.4220674832924867,0.24,2.0,0.0,0.5228129047119374,0.2733333333333333,2.062636391772687,732374.25,9785578.0,5535.0,2098285.912204598,4402803769356.282,3.742702915802088,True
enrico_coveri_empoli,True,79,179,599,3.346368715083799,23,False,False,True,False,0,False,47.43478260869565,282.0,10.0,63.59089849610164,4043.8023715415015,2.86457219705361,0.6956521739130435,6.0,0.0,1.5206094056091057,2.312252964426878,2.433423711345708,1788399.0909090908,12937109.0,254.0,3067669.313205741,9410595015184.182,2.5267638299219675,True
trash_italiano,True,142,595,1906057,3203.457142857143,3423,False,True,False,False,4,False,96534.04,295595.0,40071.0,54223.8597909014,2940226970.6233335,2.0108084199854646,1978.68,12206.0,95.0,2592.3841298439293,6720455.476666667,2.7986435877771876,36905.375,120581.0,768.0,32888.981588014234,1081685109.8967392,0.9615737352261023,True
graziana_tolino,True,148,626,5326,8.507987220447284,1087,False,False,False,False,15,False,538.72,1259.0,129.0,254.08176505474245,64557.543333333335,0.8986881058575438,12.44,58.0,1.0,13.988328468167072,195.67333333333335,2.0272753322314205,802415.5833333334,2071315.0,86913.0,601582.0573914228,361900971775.2971,0.7033094748216272,True
anticapizzelleria1973,True,0,333,937,2.813813813813814,208,False,False,True,False,4,False,29.48,64.0,9.0,12.636323304928005,159.67666666666665,0.6853707946226102,0.4,2.0,0.0,0.6454972243679029,0.41666666666666674,1.3281566172707189,272761.875,1054721.0,8.0,297726.9040661421,88641309404.80978,1.0907558476662589,True
valeriaquarta,True,64,379,1417,3.7387862796833775,490,False,False,True,False,15,False,102.08,227.0,65.0,34.52163572795086,1191.7433333333333,2.0430885488161987,5.12,16.0,0.0,5.395368384086484,29.109999999999996,0.9886777568812751,514265.125,1772824.0,131998.0,381518.22244853264,145556154060.28806,1.8082865621834725,True
martinarosucci,True,85,446,195086,437.41255605381167,1202,False,True,True,False,0,False,13092.36,29764.0,5468.0,5099.316056100072,26003024.24,1.2736600123399513,127.92,935.0,42.0,173.32121431992488,30040.243333333336,4.264506467390366,146235.16666666666,510990.0,17785.0,126773.76097314208,16071586471.275364,1.6909770763969896,True
x_tilde,True,144,822,1080,1.313868613138686,820,False,False,False,False,15,False,51.56,105.0,29.0,19.14218726617555,366.42333333333335,1.1509480179276332,0.8,5.0,0.0,1.2583057392117918,1.5833333333333335,1.921043144969556,204042.08333333334,552576.0,13508.0,165121.73912204415,27265188730.688404,0.7126474204644077,True
lucasvarelabd,True,0,211,3681,17.445497630331754,201,False,False,False,False,1,False,280.8,476.0,102.0,96.36864981240873,9286.916666666666,0.031343541199347916,3.4,11.0,0.0,3.1885210782848317,10.166666666666666,1.059452707313594,445867.75,1103945.0,44940.0,347475.09381077136,120738940818.80435,0.6520539200541516,True
controlucephoto,True,150,1371,3067,2.237053245805981,300,False,False,True,False,1,False,66.32,245.0,22.0,55.36900456633356,3065.7266666666665,2.295405605903033,1.84,7.0,0.0,1.9933221850301406,3.9733333333333336,1.0946745991650288,1018362.5,10262379.0,39641.0,2167040.327728582,4696063782002.0,3.5589181888870116,True
leoooosss95,True,132,3520,877,0.24914772727272727,197,False,False,False,False,15,False,49.64,87.0,28.0,14.491031709302137,209.99,0.73560934029761,2.12,7.0,0.0,1.9,3.61,1.0153531982829913,1481279.1666666667,6311861.0,82998.0,1478066.7652057523,2184681362405.7969,1.7045733577859403,True
linnlowes,True,141,486,2175441,4476.216049382716,2936,False,True,True,False,14,False,46917.04,183913.0,11883.0,31851.902551077434,1014543696.1233332,3.291728543671301,696.84,2442.0,196.0,545.9528123687369,298064.47333333327,1.8458234607334234,162254.875,274758.0,74509.0,66666.07020608628,4444364916.722826,0.3210711354322862,True
mirco.ottomano,True,105,274,576,2.102189781021898,85,False,False,True,False,6,False,79.88,143.0,28.0,27.485329420134907,755.4433333333334,0.06884484856313049,1.48,6.0,0.0,1.4177446878757824,2.01,1.7873337442044859,2008839.875,8018021.0,82530.0,2261471.7855566177,5114254636868.636,1.3496008387507894,True
cindysventures,True,61,1141,1420,1.2445223488168273,34,False,False,True,False,1,False,109.12,211.0,63.0,48.39707291424417,2342.2766666666666,1.2016619437217493,4.72,19.0,0.0,4.712748667179271,22.21,1.193380574054418,691292.2916666666,3961541.0,100663.0,1131305.5203036536,1279852180269.52,1.9559584735346742,True
franciaarci,True,17,1953,1727,0.8842805939580133,251,False,False,True,False,11,False,320.6,503.0,168.0,80.81305587589173,6530.75,-0.07316129628012082,2.64,11.0,0.0,3.0940803695659445,9.573333333333332,1.08581692124285,1052276.8333333333,3369648.0,171521.0,824852.660327136,680381911248.7537,1.2683540642965816,True
gofites,True,84,7,120196,17170.85714285714,1077,False,False,True,False,4,False,6920.24,14751.0,2155.0,3029.508833678049,9177923.773333333,0.8969975855217628,20.56,61.0,1.0,15.207125522815502,231.25666666666666,1.0214594657582206,21802.208333333332,64077.0,4274.0,24009.646738757478,576463136.5199276,1.1431178824997297,True
a.nitram_mm,True,121,998,1369,1.371743486973948,145,False,False,True,False,12,False,162.4,292.0,94.0,50.34381789256751,2534.5,0.7145022222122405,4.2,21.0,0.0,4.415880433163924,19.5,2.3082876755312687,1399591.875,5519540.0,87849.0,1445806.384096141,2090356100293.1577,1.4020791217138364,True
nedde9,True,78,400,492,1.23,94,False,False,True,False,6,False,66.32,90.0,47.0,12.782540175306837,163.39333333333332,0.2476033914102321,4.32,13.0,0.0,3.7049516416097346,13.726666666666667,0.8152180322410423,854587.5833333334,2129950.0,59484.0,700147.7810214763,490206915269.29706,0.7677863253365788,True
johnsy_jessica_,True,82,1612,1539,0.9547146401985112,535,False,False,False,False,5,False,74.4,163.0,19.0,39.59271818571356,1567.5833333333333,0.5846852851898713,2.48,14.0,0.0,3.0016662039607267,9.01,2.364669010780679,485401.0,2927373.0,1106.0,668793.0150361399,447284096961.13043,2.272932100059281,True
ultimopeterpan,True,36,86,2688468,31261.25581395349,797,False,True,True,False,7,False,378795.6,478385.0,201112.0,58280.09488453154,3396569459.75,-0.934857093792215,9406.4,23194.0,4940.0,4599.796109611816,21158124.25,1.410388010303074,230823.0,533152.0,15819.0,144356.83357629424,20838895400.173912,0.2979962498454724,True
vincenzo_de_cillis,True,48,2122,3229,1.5216776625824693,53,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
sasaingargiola,True,0,511,185,0.36203522504892366,71,False,False,False,False,0,False,5.96,16.0,2.0,3.867384990748486,14.956666666666665,0.9881548450455669,0.12,3.0,0.0,0.6,0.36,4.694855340334424,147392.75,741316.0,1956.0,178589.5925533444,31894242568.369564,1.7644547254371827,True
margotoprah,True,60,527,2898,5.499051233396584,16,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
88fuckinkeys,True,30,835,1035,1.2395209580838322,257,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
francescagrs,True,52,494,587,1.188259109311741,19,False,False,True,False,1,False,44.333333333333336,90.0,22.0,19.351242550164425,374.47058823529414,1.0782177395124093,1.2222222222222223,4.0,0.0,1.3085940167422419,1.7124183006535947,0.7129691882218697,3202594.3529411764,18165358.0,88463.0,4595978.31981455,21123016716205.37,2.188866727873714,True
redhead_valentine,True,0,1008,641,0.6359126984126984,257,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
gamefilmofficial,True,114,7654,307124,40.125947217141366,3611,False,False,True,False,222,False,23516.88,41987.0,4286.0,10827.746839024267,117240101.61,-0.4022643005294161,29.48,76.0,4.0,21.289903710444534,453.25999999999993,1.1952211476217116,14397.666666666666,56358.0,1500.0,19202.249858367857,368726399.62318844,1.7012760907351763,True
celine,True,0,0,2202240,2202240.0,441,False,True,True,False,7,False,9659.8,26017.0,4446.0,4484.901290255264,20114339.583333332,2.047812485095041,30.84,159.0,6.0,31.3789738519283,984.64,3.0720606702588773,114559.70833333333,416725.0,42.0,96710.02098271126,9352828158.47645,1.5013374684598277,True
tiziano_monte,True,123,1195,5820,4.870292887029288,116,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
arys_house_atelier,True,135,689,2540,3.6865021770682147,1814,False,False,True,False,16,False,68.12,129.0,10.0,23.05486210469858,531.5266666666666,0.08001987297732333,13.8,30.0,0.0,7.836878630339165,61.41666666666667,0.27704124793301294,99493.95833333333,354628.0,3052.0,94846.54845200777,8995867753.259058,1.5672102117557876,True
valerielaruccia,True,124,744,951,1.278225806451613,291,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
amiri,True,0,1,321383,321383.0,660,False,True,True,False,3,False,1211.28,4165.0,557.0,746.7636573910115,557655.9600000001,2.6370117072649117,4.04,19.0,0.0,4.148091930835992,17.206666666666667,2.080237900790243,64797.833333333336,172799.0,44.0,58335.62058629706,3403044629.1884055,0.3251041674415238,True
douggiehouse,True,76,482,890123,1846.7282157676348,4713,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
evelyn_marinoo,True,0,421,418,0.9928741092636579,1037,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
sidainfa,True,58,5689,5516,0.9695904376867639,511,False,False,False,False,3,False,644.68,2035.0,273.0,363.89624437010434,132420.47666666668,2.41776864206657,8.84,37.0,0.0,8.478797084492587,71.89,1.6649402977150995,582982.4583333334,1299720.0,88123.0,360016.95085382456,129612204902.08514,0.5817351366277839,True
tosi_alessia,True,67,576,917,1.5920138888888888,367,False,False,False,False,4,False,44.92,80.0,25.0,14.404628885651075,207.49333333333334,0.3883300249556129,1.76,8.0,0.0,2.203784623475413,4.856666666666667,1.4314373640087512,472674.5416666667,1359215.0,155166.0,307387.90101065673,94487321687.7373,1.5223540163165283,True
amodente,True,6,415,30947,74.5710843373494,459,False,True,True,False,5,False,1235.24,2700.0,367.0,523.9276572199639,274500.19,0.7059616529985927,20.04,148.0,3.0,30.78755159692523,947.8733333333333,3.210060554058958,151216.16666666666,515062.0,11371.0,126047.8886668171,15888070237.36232,1.6763355660299382,True
maria_solaz98,True,44,827,944,1.1414752116082225,202,False,False,True,False,19,False,221.04,323.0,163.0,36.405677212947616,1325.3733333333332,0.6206922283995382,4.6,17.0,0.0,4.564354645876384,20.833333333333336,1.5257139024076567,1975317.8333333333,8029635.0,218115.0,2038294.02634148,4154642537819.3623,1.636640733649554,True
martola__,True,142,1311,15445,11.781083142639206,1232,False,False,True,False,23,False,1025.64,1822.0,229.0,364.02436731625534,132513.74,0.20767353880919417,31.48,262.0,4.0,51.602745405000825,2662.8433333333337,3.7983141331960195,522239.2916666667,2183475.0,74944.0,575565.9691457942,331276184838.7373,1.313239055890085,True
marco.creatini,True,109,649,335,0.5161787365177196,57,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
giulio_sat,True,24,6069,3914,0.64491679024551,456,False,False,False,False,0,False,465.16,782.0,222.0,132.86888273783293,17654.14,0.5452851174704523,15.84,36.0,2.0,9.685384177546426,93.80666666666667,0.7395719487498275,349333.6666666667,843813.0,81573.0,194420.22960065398,37799225677.971016,0.6753503840105659,True
roc_soul,True,3,303,3689,12.174917491749175,569,False,False,True,False,3,False,769.8,1435.0,356.0,319.63664266371796,102167.58333333333,0.6085543117955512,5.28,17.0,0.0,4.860726968948849,23.626666666666665,0.9480096727069798,468876.7083333333,2182911.0,21.0,475942.39126805536,226521159805.9547,2.0048464092067277,True
eleo_norah_,True,106,867,913,1.0530565167243369,931,False,False,True,False,14,False,46.72,169.0,16.0,31.712931116501988,1005.71,2.50678320090146,5.56,103.0,0.0,20.483896113776794,419.59,4.564289962034125,240755.25,1041067.0,276.0,276857.5431658813,76650099207.84782,1.4768408434449105,True
giacomovannelli_,True,146,6999,8337,1.191170167166738,326,False,False,True,False,6,False,195.0,356.0,77.0,82.89802973131107,6872.083333333333,0.4835048667379873,5.04,20.0,0.0,5.208006656421758,27.123333333333335,1.3676347301151521,1489471.9166666667,6239868.0,4476.0,1853107.2133623455,3434006344215.5576,1.5568188599221493,True
federicaluoni,True,65,617,1037,1.6807131280388978,376,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ciaosplendore,True,145,453,7407,16.350993377483444,13,False,False,True,False,0,False,613.1428571428571,1155.0,338.0,224.48603079474236,50393.97802197802,0.8426620087235032,29.428571428571427,75.0,11.0,17.861493975392065,319.032967032967,1.2016110538683356,2286873.0,9070978.0,91272.0,2412707.6240479285,5821158079139.0,1.7445282833995803,True
__________sasa___________,True,0,533,1178,2.2101313320825517,345,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
michelebravi,True,0,703,967977,1376.923186344239,2262,False,True,True,False,0,False,86722.72,186749.0,20243.0,45899.777261187955,2106789552.6266668,0.794810837231662,2559.44,16004.0,238.0,4156.82517153015,17279195.506666664,2.4834490748392035,1392605.0416666667,10637430.0,68372.0,2292780.9536407487,5256844501377.781,3.0440877646505444,True
rosafox_,True,56,581,404,0.6953528399311532,674,False,False,False,False,4,False,38.6,62.0,20.0,11.669047376142863,136.16666666666666,0.5071516142026913,2.68,9.0,0.0,2.1740898478827106,4.7266666666666675,1.4389720116600935,1389794.0416666667,4678195.0,188332.0,1222373.5702310975,1494197145199.5198,1.2858940337800269,True
salomonrunning,True,142,324,630832,1947.0123456790122,2418,False,True,True,False,29,False,7057.8,13735.0,2364.0,2832.4265656853313,8022640.25,0.7725663611172853,23.92,78.0,4.0,18.35056765697817,336.74333333333334,1.331509974667929,93603.58333333333,150314.0,43935.0,28164.328022327736,793229372.9492754,0.377071786751102,True
david.seta,True,109,1729,1326,0.7669172932330827,250,False,False,False,False,35,False,33.28,53.0,14.0,10.089268225859264,101.79333333333334,0.1455994592225462,0.96,5.0,0.0,1.3686976778431872,1.8733333333333333,1.3665983626792684,235141.875,1451393.0,1730.0,304458.09175410157,92694729634.54892,2.89952530458226,True
marcofalconephotography,True,135,7436,8495,1.1424152770306617,457,False,False,True,False,22,False,705.08,1282.0,393.0,212.69793134866168,45240.409999999996,0.5950535566339471,8.96,37.0,1.0,7.939773296511683,63.04,2.032527496114891,412329.375,3953222.0,15599.0,843691.4605100823,711815280537.6359,3.3937805675129114,True
luisloureirotattoo,True,53,1423,14442,10.148981026001405,186,False,False,False,False,6,False,628.16,1335.0,319.0,305.46026473722134,93305.97333333333,1.0275624550956373,8.56,22.0,0.0,5.802872851728989,33.67333333333333,0.9536445235361638,993684.8333333334,3392440.0,71401.0,850153.905959164,722761663817.6232,1.3878713069727966,True
claudiods1,True,125,521,927,1.779270633397313,120,False,False,True,False,8,False,49.6,74.0,28.0,12.024280990285172,144.58333333333334,-0.07755143734507158,2.52,9.0,0.0,2.694438717061496,7.260000000000001,0.9036438767843729,953395.125,4320818.0,71146.0,966879.3556760129,934855688432.4619,1.8555429003491866,True
sofia.pasi,True,90,791,872,1.102402022756005,143,False,False,False,False,9,False,124.44,173.0,93.0,23.19676701611671,538.09,0.6330532785465147,3.0,13.0,0.0,3.968626966596886,15.75,1.5022125075674557,1814912.4583333333,6398787.0,86254.0,1739132.293107886,3024581132930.694,1.4625394097171691,True
alessale_,True,49,1012,862,0.8517786561264822,195,False,False,True,False,0,False,85.12,145.0,31.0,30.45942656496781,927.7766666666666,-0.045989216552571786,2.12,6.0,0.0,1.833030277982336,3.36,0.8556734553193169,1521658.7916666667,4499525.0,89291.0,1184022.7505442393,1401909873806.346,1.0626462930280862,True
videostupefacenti,True,96,6,207684,34614.0,897,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
lulicchia,True,0,617,522,0.8460291734197731,143,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
sancels,True,10,979,826,0.8437180796731358,699,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
albenesti,True,0,534,464,0.8689138576779026,43,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
albafloresoficial,True,20,872,6240465,7156.496559633028,353,False,True,True,False,1,False,269640.04,814444.0,32019.0,262219.8665165488,68759258395.95667,0.930184271323609,2704.8,16219.0,122.0,3934.3402771832875,15479033.416666668,2.0397417829353635,1204885.7083333333,4231604.0,67928.0,1359771.021122322,1848977229884.042,1.2261614424305063,True
fleye_aerial,True,139,1473,13924,9.452817379497624,495,False,False,True,False,5,False,97.84,169.0,22.0,40.52229838825368,1642.0566666666666,-0.1494385435140612,2.36,16.0,0.0,3.289883483245772,10.823333333333334,2.9777269655465077,603877.875,1620889.0,54459.0,387459.3610397502,150124756457.3315,0.5516133707605241,True
luca.mingiano.9,True,50,1067,864,0.8097469540768509,49,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
giandonatosalentosapori,True,0,386,258,0.6683937823834197,14,False,False,False,False,9,False,11.846153846153847,23.0,4.0,5.800088416655874,33.64102564102564,0.3033289726312711,0.38461538461538464,2.0,0.0,0.6504436355879909,0.42307692307692313,1.3875768074033865,2682994.1666666665,12524153.0,96.0,3689977.897099529,13615936881083.06,1.780493608919427,True
mauro_paulis,True,30,529,251,0.47448015122873344,66,False,False,False,False,0,False,58.6,90.0,35.0,11.98262631201246,143.58333333333334,0.4294542537866898,2.4,8.0,0.0,2.101586702153082,4.416666666666667,0.8026852975707202,2400112.25,13820444.0,96345.0,2993725.7123789857,8962393640959.064,2.5613070141309966,True
mattia.campeggio,True,96,317,15703,49.53627760252366,114,False,False,False,False,1,False,374.88,1118.0,45.0,299.8800204526248,89928.02666666667,0.6540912531062496,17.12,57.0,2.0,13.687950905814938,187.35999999999999,1.5751302555336513,1076752.5,4557396.0,76784.0,1382554.6522495484,1911457366456.8696,1.2872919425367353,True
chiarastacchini,True,0,927,593,0.639697950377562,226,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
nicolegarcia,True,90,733,2073022,2828.1336971350615,681,False,True,True,False,27,False,221150.72,324401.0,130672.0,53712.42780502479,2885024900.71,0.12163543953302719,2136.92,3627.0,553.0,849.2677689241087,721255.7433333333,-0.06133689783302164,338877.0833333333,1376986.0,78798.0,309351.71736741124,95698485038.16667,1.9205021950382373,True
l4stchance,True,131,386,510,1.3212435233160622,95,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
luke_loreto,True,118,361,708,1.9612188365650969,743,False,False,False,False,6,False,26.92,54.0,13.0,8.831383432584802,77.99333333333334,1.1578267097812664,0.84,4.0,0.0,1.1789826122551597,1.3900000000000001,1.0928732823704013,117926.83333333333,404256.0,3203.0,110603.1958212965,12233066925.884058,0.9993308638142666,True
benlens,True,8,7388,12891,1.744856524093124,1583,False,False,False,False,6,False,352.84,1112.0,153.0,183.88893387042083,33815.14000000001,2.9029686657699107,4.56,14.0,0.0,4.07308237088326,16.59,0.8349424727049892,306330.6666666667,823738.0,153301.0,176240.53929259558,31060727690.144928,1.2969428046717917,True
flaviadeleo,True,9,250,178,0.712,166,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
menfulloftrouble,True,109,211,2860,13.554502369668246,182,False,False,True,False,6,False,70.24,191.0,20.0,37.3600499642778,1395.7733333333333,1.5382322762578335,1.92,8.0,0.0,2.5152865973217975,6.326666666666666,1.086181848768646,152410.91666666666,688740.0,29.0,198957.05318024458,39583909010.16667,1.5121092692774325,True
_martinasetaro_,True,57,252,331,1.3134920634920635,214,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
leonardomugnaini,True,18,1342,614,0.45752608047690013,475,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
lorenza_sacco,True,105,644,1150,1.7857142857142858,178,False,False,True,False,1,False,105.36,196.0,22.0,43.42606744034432,1885.8233333333333,0.10603765664996546,1.88,17.0,0.0,3.745219174716837,14.026666666666667,3.1702244881986017,1215734.375,3990859.0,37966.0,1044518.8320531722,1091019590513.7228,1.0407647260632227,True
