profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,True,636,169528,266.55345911949684,1497,False,True,False,False,36,10806.32,21494.0,4349.0,3892.3143792179303,15150111.226666668,0.5715123468291552,29.24,50.0,6.0,11.569644189285452,133.85666666666665,-0.005530042220535182,176719.25,865789.0,76954.0,214606.73868998652,46056052291.152176,2.306807085175939,True
True,True,644,3027,4.700310559006211,639,False,False,True,False,3,50.2,93.0,28.0,15.280706789936126,233.5,0.7262248387746544,2.32,17.0,1.0,3.4122328955294554,11.643333333333333,3.477570548077716,136677.83333333337,334759.0,78629.0,69017.78732211412,4763454966.840579,1.8167624065603245,True
True,False,281,2444190,8698.185053380783,1086,False,True,True,False,2,108914.32,255320.0,12311.0,67219.2569287998,4518428502.06,0.6883724670642271,768.84,2702.0,96.0,658.5659723976026,433709.14,1.2093847400199762,224439.79166666663,622235.0,995.0,186336.2007471113,34721179708.86776,0.6558012314994079,True
True,True,39,688667,17658.128205128207,1083,False,True,True,False,5,9136.0,14327.0,3463.0,3314.09157990542,10983203.0,0.17565964702268766,68.6,323.0,11.0,65.40132516496385,4277.333333333333,2.5126962582107377,317005.08333333326,1281665.0,21495.0,299487.4146573887,89692711538.16667,1.6107019174381694,True
True,True,481,2012,4.182952182952183,373,False,False,True,False,0,624.8,1714.0,149.0,382.6600972142248,146428.75,0.8326956845509729,64.56,142.0,4.0,38.06800931666027,1449.1733333333334,-0.013555529163769935,2383737.583333333,31422815.0,75970.0,6418457.362669835,41196594916410.61,4.0982110639403215,True
True,True,2020,1121,0.554950495049505,1176,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,506,671,1.326086956521739,847,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,228,1767,7.75,141,False,False,True,False,4,1111.96,2462.0,130.0,611.5307623769497,373969.87333333335,0.2947517614413884,17.88,40.0,3.0,11.948919058503435,142.77666666666667,0.3314431025322663,2824665.791666666,25941929.0,198813.0,5458600.325585807,29796317514485.477,3.4228058261444736,True
True,True,424,174,0.4103773584905661,38,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,499,212,0.4248496993987976,36,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,252,745160,2956.984126984127,1030,False,True,False,False,2,52622.88,224045.0,3686.0,46287.468995686795,2142529786.0266664,2.356841204429352,1043.16,12011.0,4.0,2380.445103336769,5666518.89,4.155931993937603,1652288.583333333,10156825.0,63.0,2580341.750078936,6658163547200.428,2.0067040151945426,True
True,True,570,464,0.8140350877192982,5,False,False,False,False,0,55.0,83.0,29.0,22.44994432064365,504.0,0.17904714286656095,1.6,6.0,0.0,2.6076809620810595,6.800000000000002,1.1500493356615291,15054670.75,29806790.0,3425674.0,12105223.673720295,146536440190798.25,0.2705002248974661,True
True,True,425,272,0.64,92,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,821,336,0.4092570036540804,171,False,False,False,False,0,14.72,25.0,7.0,4.703899091888204,22.126666666666665,0.539991026179627,0.28,4.0,0.0,0.8426149773176358,0.71,3.7060959125050803,305818.83333333326,1444699.0,16812.0,312092.5890564706,97401784143.97102,2.128019037332196,True
